,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365A,B365D,FTR_original,HomeForm,HomeGD,DrawRate_Home,WinRate_Home,GoalsAvg_Home,AwayForm,AwayGD,DrawRate_Away,WinRate_Away,GoalsAvg_Away,Year,Month,Weekday,OddsRatio_HA,OddsDiff_HD,OddsDiff_AD,OddsGap_MinDelta,Form_Diff,IsDraw
3921,2013-05-11,Marseille,Toulouse,2.0,1.0,0,1.0,0.0,1,1.73,5.25,3.4,H,10,11.0,0.2,0.5,2.5,10,1.0,0.3,0.3,1.5,2013,5,5,0.3295238095238095,-1.67,1.85,3.52,0,0
3922,2013-05-11,Brest,Sochaux,0.0,2.0,2,0.0,0.0,0,2.7,2.7,3.1,A,10,-5.0,0.2,0.3,1.1,10,15.0,0.3,0.6,1.9,2013,5,5,1.0,-0.3999999999999999,-0.3999999999999999,0.3999999999999999,0,0
3923,2013-05-11,Bordeaux,Nancy,3.0,2.0,0,2.0,0.0,1,2.2,3.5,3.1,H,10,10.0,0.3,0.6,1.6,10,3.0,0.1,0.6,1.6,2013,5,5,0.6285714285714287,-0.8999999999999999,0.3999999999999999,1.2999999999999998,0,0
3924,2013-05-11,Ajaccio,Troyes,0.0,1.0,2,0.0,1.0,2,2.25,3.4,3.1,A,10,-4.0,0.3,0.3,1.3,10,-4.0,0.2,0.3,1.0,2013,5,5,0.6617647058823529,-0.8500000000000001,0.2999999999999998,1.15,0,0
3925,2013-05-11,Bastia,Montpellier,3.0,1.0,0,2.0,1.0,1,2.3,3.25,3.1,H,10,-7.0,0.1,0.3,1.0,10,-12.0,0.2,0.2,1.4,2013,5,5,0.7076923076923076,-0.8000000000000003,0.1499999999999999,0.9500000000000002,0,0
3926,2012-08-11,Evian Thonon Gaillard,Bordeaux,2.0,3.0,2,1.0,2.0,2,2.75,2.6,3.2,A,10,5.0,0.6,0.3,1.3,10,5.0,0.2,0.6,1.5,2012,8,5,1.0576923076923077,-0.4500000000000002,-0.6000000000000001,0.6000000000000001,0,0
3927,2012-08-11,Paris SG,Lorient,2.0,2.0,1,0.0,2.0,2,1.33,10.0,4.75,D,10,-1.0,0.6,0.2,1.7,10,4.0,0.3,0.4,1.7,2012,8,5,0.133,-3.42,5.25,8.67,0,1
3928,2012-08-11,Rennes,Lyon,0.0,1.0,2,0.0,1.0,2,2.5,3.0,3.0,A,10,8.0,0.4,0.5,1.9,10,4.0,0.3,0.4,1.2,2012,8,5,0.8333333333333334,-0.5,0.0,0.5,0,0
3929,2012-08-11,Sochaux,Bastia,2.0,3.0,2,1.0,0.0,1,2.2,3.4,3.2,A,10,11.0,0.4,0.5,1.7,10,8.0,0.3,0.4,2.3,2012,8,5,0.6470588235294118,-1.0,0.19999999999999973,1.1999999999999997,0,0
3930,2012-08-11,St Etienne,Lille,1.0,2.0,2,0.0,0.0,0,3.0,2.5,3.0,A,10,-16.0,0.2,0.0,0.6,10,-2.0,0.3,0.3,1.3,2012,8,5,1.2,0.0,-0.5,0.5,0,0
3931,2012-08-11,Troyes,Valenciennes,0.0,1.0,2,0.0,1.0,2,2.4,3.1,3.1,A,10,-14.0,0.2,0.2,1.2,10,-5.0,0.4,0.3,1.5,2012,8,5,0.7741935483870968,-0.7000000000000002,0.0,0.7000000000000002,0,0
3932,2012-08-11,Nancy,Brest,1.0,0.0,0,0.0,0.0,0,2.1,3.6,3.2,H,10,9.0,0.2,0.6,1.7,10,-7.0,0.4,0.1,1.1,2012,8,5,0.5833333333333334,-1.1,0.3999999999999999,1.5,0,0
3933,2012-08-11,Nice,Ajaccio,0.0,1.0,2,0.0,1.0,2,1.91,4.33,3.25,A,10,0.0,0.3,0.3,1.1,10,0.0,0.1,0.4,1.3,2012,8,5,0.44110854503464203,-1.34,1.08,2.42,0,0
3934,2012-11-11,Sochaux,Lyon,1.0,1.0,1,0.0,1.0,2,4.5,1.83,3.4,D,10,3.0,0.1,0.6,1.5,10,-5.0,0.2,0.3,1.2,2012,11,6,2.459016393442623,1.1,-1.5699999999999998,2.67,0,1
3935,2012-11-11,Lorient,Bordeaux,0.0,4.0,2,0.0,2.0,2,2.4,3.1,3.1,A,10,-2.0,0.2,0.4,1.1,10,0.0,0.5,0.3,1.6,2012,11,6,0.7741935483870968,-0.7000000000000002,0.0,0.7000000000000002,0,0
3936,2012-11-11,Montpellier,Paris SG,1.0,1.0,1,0.0,1.0,2,3.25,2.25,3.25,D,10,2.0,0.3,0.3,1.6,10,8.0,0.4,0.5,1.8,2012,11,6,1.4444444444444444,0.0,-1.0,1.0,0,1
3937,2012-11-11,Marseille,Nice,2.0,2.0,1,1.0,0.0,1,1.4,8.5,4.33,D,10,2.0,0.2,0.5,1.3,10,1.0,0.3,0.4,1.1,2012,11,6,0.16470588235294117,-2.93,4.17,7.1,0,1
3938,2012-12-11,Valenciennes,Paris SG,0.0,4.0,2,0.0,1.0,2,4.33,1.83,3.5,A,10,2.0,0.4,0.3,1.6,10,6.0,0.5,0.4,1.4,2012,12,1,2.3661202185792347,0.8300000000000001,-1.67,2.5,0,0
3939,2012-12-11,Nice,Rennes,1.0,0.0,0,0.0,0.0,0,2.3,3.25,3.1,H,10,2.0,0.2,0.5,1.3,10,5.0,0.3,0.5,1.7,2012,12,1,0.7076923076923076,-0.8000000000000003,0.1499999999999999,0.9500000000000002,0,0
3940,2012-12-11,Lille,Toulouse,2.0,0.0,0,0.0,0.0,0,1.73,5.25,3.4,H,10,-4.0,0.4,0.2,1.2,10,9.0,0.4,0.5,1.5,2012,12,1,0.3295238095238095,-1.67,1.85,3.52,0,0
3941,2013-01-12,Rennes,Bordeaux,0.0,2.0,2,0.0,0.0,0,2.3,3.3,3.1,A,10,8.0,0.3,0.4,2.1,10,0.0,0.3,0.3,1.0,2013,1,5,0.6969696969696969,-0.8000000000000003,0.19999999999999973,1.0,0,0
3942,2013-01-12,Nancy,Lille,2.0,2.0,1,1.0,2.0,2,4.0,2.0,3.2,D,10,5.0,0.4,0.4,1.3,10,-1.0,0.2,0.4,1.0,2013,1,5,2.0,0.7999999999999998,-1.2000000000000002,2.0,0,1
3943,2013-01-12,Montpellier,Lorient,2.0,0.0,0,0.0,0.0,0,1.85,4.33,3.4,H,10,1.0,0.3,0.4,1.0,10,-10.0,0.2,0.3,1.4,2013,1,5,0.42725173210161665,-1.5499999999999998,0.9300000000000002,2.48,0,0
3944,2013-01-12,Evian Thonon Gaillard,Brest,0.0,2.0,2,0.0,1.0,2,1.83,4.5,3.4,A,10,7.0,0.3,0.5,1.8,10,1.0,0.4,0.3,1.4,2013,1,5,0.4066666666666667,-1.5699999999999998,1.1,2.67,0,0
3945,2013-01-12,Troyes,Lyon,1.0,2.0,2,1.0,1.0,0,4.33,1.91,3.25,A,10,1.0,0.4,0.4,1.6,10,12.0,0.2,0.6,1.9,2013,1,5,2.267015706806283,1.08,-1.34,2.42,0,0
3946,2013-04-12,Valenciennes,St Etienne,0.0,0.0,1,0.0,0.0,0,4.0,1.95,3.3,D,10,-2.0,0.2,0.4,1.3,10,-13.0,0.3,0.0,0.7,2013,4,4,2.0512820512820515,0.7000000000000002,-1.3499999999999999,2.05,0,1
3947,2013-05-12,Lyon,Paris SG,0.0,1.0,2,0.0,0.0,0,3.4,2.15,3.25,A,10,-1.0,0.2,0.3,1.1,10,-3.0,0.2,0.4,1.1,2013,5,6,1.5813953488372092,0.1499999999999999,-1.1,1.25,0,0
3948,2013-05-12,Lorient,St Etienne,3.0,1.0,0,0.0,0.0,0,3.6,2.1,3.25,H,10,-9.0,0.4,0.2,1.3,10,5.0,0.2,0.4,1.8,2013,5,6,1.7142857142857142,0.3500000000000001,-1.15,1.5,0,0
3949,2013-05-12,Evian Thonon Gaillard,Nice,4.0,0.0,0,1.0,0.0,1,2.55,2.88,3.1,H,10,-10.0,0.4,0.1,1.0,10,4.0,0.1,0.6,1.4,2013,5,6,0.8854166666666666,-0.5500000000000003,-0.2200000000000002,0.5500000000000003,0,0
3950,2012-08-12,Reims,Marseille,0.0,1.0,2,0.0,0.0,0,3.5,2.2,3.1,A,10,6.0,0.2,0.4,1.8,10,-7.0,0.3,0.3,1.4,2012,8,6,1.5909090909090908,0.3999999999999999,-0.8999999999999999,1.2999999999999998,0,0
3951,2012-12-12,Lyon,Nancy,1.0,1.0,1,0.0,0.0,0,1.4,8.0,4.5,D,10,6.0,0.1,0.7,1.6,10,0.0,0.2,0.3,1.0,2012,12,2,0.175,-3.1,3.5,6.6,0,1
3952,2012-12-12,Lorient,Sochaux,2.0,0.0,0,1.0,0.0,1,1.67,5.5,3.5,H,10,2.0,0.4,0.3,1.3,10,-2.0,0.5,0.2,1.2,2012,12,2,0.30363636363636365,-1.83,2.0,3.83,0,0
3953,2012-12-12,Ajaccio,Reims,2.0,0.0,0,1.0,0.0,1,1.8,4.75,3.3,H,10,-12.0,0.4,0.0,0.8,10,9.0,0.2,0.5,2.2,2012,12,2,0.37894736842105264,-1.4999999999999998,1.4500000000000002,2.95,0,0
3954,2012-12-12,Bastia,Marseille,1.0,2.0,2,0.0,1.0,2,3.5,2.15,3.2,A,10,9.0,0.2,0.5,1.8,10,-5.0,0.3,0.3,1.1,2012,12,2,1.627906976744186,0.2999999999999998,-1.0500000000000003,1.35,0,0
3955,2012-12-12,Brest,Montpellier,1.0,2.0,2,1.0,1.0,0,3.0,2.5,3.0,A,10,-2.0,0.3,0.3,1.1,10,1.0,0.3,0.4,0.9,2012,12,2,1.2,0.0,-0.5,0.5,0,0
3956,2012-12-12,Evian Thonon Gaillard,Troyes,2.0,0.0,0,1.0,0.0,1,1.83,4.5,3.4,H,10,-11.0,0.3,0.1,1.1,10,0.0,0.4,0.4,1.4,2012,12,2,0.4066666666666667,-1.5699999999999998,1.1,2.67,0,0
3957,2013-01-13,Nice,Valenciennes,5.0,0.0,0,1.0,0.0,1,2.0,3.75,3.3,H,10,10.0,0.5,0.5,1.5,10,6.0,0.3,0.5,1.7,2013,1,6,0.5333333333333333,-1.2999999999999998,0.4500000000000002,1.75,0,0
3958,2013-01-13,Reims,Bastia,1.0,2.0,2,0.0,1.0,2,2.25,3.4,3.1,A,10,-3.0,0.2,0.4,1.2,10,-9.0,0.4,0.2,1.2,2013,1,6,0.6617647058823529,-0.8500000000000001,0.2999999999999998,1.15,0,0
3959,2013-01-13,Sochaux,Marseille,3.0,1.0,0,2.0,0.0,1,4.75,1.83,3.25,H,10,-3.0,0.3,0.2,0.7,10,5.0,0.4,0.4,1.5,2013,1,6,2.5956284153005464,1.5,-1.42,2.92,0,0
3960,2013-04-13,Lorient,Bastia,4.0,1.0,0,1.0,0.0,1,1.95,4.0,3.3,H,10,10.0,0.3,0.5,2.2,10,9.0,0.2,0.5,1.8,2013,4,5,0.4875,-1.3499999999999999,0.7000000000000002,2.05,0,0
3961,2013-04-13,Evian Thonon Gaillard,Rennes,4.0,2.0,0,2.0,1.0,1,2.5,2.9,3.1,H,10,0.0,0.4,0.4,1.4,10,6.0,0.1,0.7,1.6,2013,4,5,0.8620689655172414,-0.6000000000000001,-0.20000000000000018,0.6000000000000001,0,0
3962,2013-04-13,Brest,Reims,0.0,2.0,2,0.0,1.0,2,2.5,2.9,3.1,A,10,1.0,0.3,0.4,0.9,10,6.0,0.2,0.4,1.6,2013,4,5,0.8620689655172414,-0.6000000000000001,-0.20000000000000018,0.6000000000000001,0,0
3963,2013-04-13,Bordeaux,Montpellier,4.0,2.0,0,3.0,1.0,1,2.25,3.4,3.1,H,10,7.0,0.2,0.6,1.7,10,-10.0,0.5,0.0,0.9,2013,4,5,0.6617647058823529,-0.8500000000000001,0.2999999999999998,1.15,0,0
3964,2013-04-13,Ajaccio,Nancy,1.0,1.0,1,1.0,1.0,0,2.25,3.4,3.1,D,10,-8.0,0.3,0.3,1.1,10,-9.0,0.4,0.1,1.1,2013,4,5,0.6617647058823529,-0.8500000000000001,0.2999999999999998,1.15,0,1
3965,2013-04-13,Troyes,Paris SG,0.0,1.0,2,0.0,0.0,0,5.5,1.62,3.8,A,10,-1.0,0.3,0.2,1.0,10,5.0,0.3,0.4,1.5,2013,4,5,3.3950617283950617,1.7000000000000002,-2.1799999999999997,3.88,0,0
3966,2012-12-13,Bordeaux,St Etienne,0.0,0.0,1,0.0,0.0,0,2.0,4.0,3.2,D,10,-3.0,0.4,0.3,1.4,10,-7.0,0.2,0.3,1.1,2012,12,3,0.5,-1.2000000000000002,0.7999999999999998,2.0,0,1
3967,2013-04-14,Lyon,Toulouse,3.0,1.0,0,1.0,1.0,0,1.91,4.2,3.3,H,10,-5.0,0.4,0.2,1.0,10,-5.0,0.4,0.1,0.5,2013,4,6,0.4547619047619047,-1.39,0.9000000000000004,2.29,0,0
3968,2013-04-14,Nice,Sochaux,3.0,0.0,0,0.0,0.0,0,1.83,5.0,3.2,H,10,-6.0,0.3,0.3,1.4,10,-4.0,0.4,0.2,0.9,2013,4,6,0.366,-1.37,1.7999999999999998,3.17,0,0
3969,2013-04-14,Lille,Marseille,0.0,0.0,1,0.0,0.0,0,2.0,4.0,3.2,D,10,5.0,0.4,0.4,1.3,10,9.0,0.4,0.5,1.4,2013,4,6,0.5,-1.2000000000000002,0.7999999999999998,2.0,0,1
3970,2012-09-14,Reims,Montpellier,3.0,1.0,0,1.0,0.0,1,3.4,2.3,3.0,H,10,3.0,0.1,0.6,1.4,10,3.0,0.3,0.4,1.8,2012,9,4,1.4782608695652175,0.3999999999999999,-0.7000000000000002,1.1,0,0
3971,2012-09-14,Paris SG,Toulouse,2.0,0.0,0,1.0,0.0,1,1.4,9.0,4.2,H,10,2.0,0.2,0.3,1.4,10,-3.0,0.2,0.4,1.2,2012,9,4,0.15555555555555556,-2.8000000000000003,4.8,7.6,0,0
3972,2012-12-14,Rennes,Valenciennes,2.0,0.0,0,1.0,0.0,1,2.0,3.8,3.3,H,10,4.0,0.3,0.4,1.5,10,-4.0,0.3,0.3,1.3,2012,12,4,0.5263157894736842,-1.2999999999999998,0.5,1.7999999999999998,0,0
3973,2013-02-15,Lille,Rennes,2.0,0.0,0,1.0,0.0,1,1.91,4.5,3.2,H,10,-4.0,0.4,0.2,0.9,10,-1.0,0.3,0.2,1.1,2013,2,4,0.4244444444444444,-1.2900000000000003,1.2999999999999998,2.59,0,0
3974,2013-03-15,Marseille,Ajaccio,0.0,0.0,1,0.0,0.0,0,1.44,8.0,4.0,D,10,1.0,0.3,0.5,1.3,10,-6.0,0.2,0.4,1.2,2013,3,4,0.18,-2.56,4.0,6.5600000000000005,0,1
3975,2012-09-15,Valenciennes,Bordeaux,0.0,0.0,1,0.0,0.0,0,2.63,2.88,3.0,D,10,-9.0,0.4,0.1,1.1,10,-4.0,0.4,0.2,1.1,2012,9,5,0.9131944444444444,-0.3700000000000001,-0.1200000000000001,0.3700000000000001,0,1
3976,2012-09-15,Troyes,Lille,1.0,1.0,1,0.0,1.0,2,4.0,2.0,3.2,D,10,-7.0,0.3,0.1,0.5,10,5.0,0.3,0.5,1.1,2012,9,5,2.0,0.7999999999999998,-1.2000000000000002,2.0,0,1
3977,2012-09-15,St Etienne,Sochaux,0.0,1.0,2,0.0,0.0,0,1.5,7.5,3.8,A,10,-8.0,0.6,0.0,1.0,10,3.0,0.5,0.3,1.1,2012,9,5,0.2,-2.3,3.7,6.0,0,0
3978,2012-09-15,Nice,Brest,4.0,2.0,0,0.0,0.0,0,2.0,4.0,3.2,H,10,9.0,0.4,0.5,1.4,10,-4.0,0.2,0.4,1.5,2012,9,5,0.5,-1.2000000000000002,0.7999999999999998,2.0,0,0
3979,2012-09-15,Evian Thonon Gaillard,Bastia,3.0,0.0,0,1.0,0.0,1,2.3,3.2,3.2,H,10,11.0,0.2,0.5,2.0,10,9.0,0.3,0.6,1.8,2012,9,5,0.7187499999999999,-0.9000000000000004,0.0,0.9000000000000004,0,0
3980,2012-12-15,Sochaux,Brest,1.0,2.0,2,0.0,0.0,0,2.2,3.5,3.1,A,10,0.0,0.2,0.3,1.2,10,12.0,0.1,0.6,1.9,2012,12,5,0.6285714285714287,-0.8999999999999999,0.3999999999999999,1.2999999999999998,0,0
3981,2012-12-15,Troyes,Ajaccio,3.0,2.0,0,3.0,0.0,1,2.4,3.1,3.1,H,10,-3.0,0.4,0.2,1.3,10,4.0,0.1,0.6,1.5,2012,12,5,0.7741935483870968,-0.7000000000000002,0.0,0.7000000000000002,0,0
3982,2012-12-15,Toulouse,Marseille,0.0,1.0,2,0.0,0.0,0,2.63,2.75,3.1,A,10,3.0,0.4,0.4,1.0,10,9.0,0.3,0.5,1.7,2012,12,5,0.9563636363636363,-0.4700000000000002,-0.3500000000000001,0.4700000000000002,0,0
3983,2012-12-15,Montpellier,Bastia,4.0,0.0,0,1.0,0.0,1,1.62,5.5,3.75,H,10,8.0,0.2,0.6,1.7,10,4.0,0.3,0.6,1.5,2012,12,5,0.29454545454545455,-2.13,1.75,3.88,0,0
3984,2012-12-15,Reims,Lille,1.0,1.0,1,1.0,0.0,1,4.75,1.83,3.25,D,10,-2.0,0.1,0.5,1.6,10,-9.0,0.4,0.0,0.3,2012,12,5,2.5956284153005464,1.5,-1.42,2.92,0,1
3985,2012-12-15,Nice,Evian Thonon Gaillard,3.0,2.0,0,1.0,2.0,2,1.91,4.2,3.3,H,10,-9.0,0.3,0.2,1.0,10,-4.0,0.7,0.0,1.1,2012,12,5,0.4547619047619047,-1.39,0.9000000000000004,2.29,0,0
3986,2013-02-16,Bastia,Nice,0.0,1.0,2,0.0,0.0,0,2.5,2.9,3.1,A,10,3.0,0.5,0.3,1.1,10,-7.0,0.4,0.2,1.2,2013,2,5,0.8620689655172414,-0.6000000000000001,-0.20000000000000018,0.6000000000000001,0,0
3987,2013-02-16,Brest,Ajaccio,1.0,1.0,1,1.0,0.0,1,2.5,3.0,3.0,D,10,1.0,0.1,0.3,1.2,10,-4.0,0.4,0.2,1.0,2013,2,5,0.8333333333333334,-0.5,0.0,0.5,0,1
3988,2013-02-16,Lorient,Evian Thonon Gaillard,2.0,1.0,0,1.0,0.0,1,1.83,4.5,3.4,H,10,1.0,0.2,0.4,1.6,10,-8.0,0.2,0.3,1.1,2013,2,5,0.4066666666666667,-1.5699999999999998,1.1,2.67,0,0
3989,2013-02-16,Marseille,Valenciennes,1.0,0.0,0,0.0,0.0,0,1.57,6.0,3.8,H,10,-2.0,0.1,0.5,1.1,10,3.0,0.4,0.4,1.0,2013,2,5,0.26166666666666666,-2.2299999999999995,2.2,4.43,0,0
3990,2013-02-16,Montpellier,Nancy,1.0,0.0,0,1.0,0.0,1,1.5,7.0,4.0,H,10,2.0,0.3,0.4,0.9,10,-1.0,0.1,0.3,1.0,2013,2,5,0.21428571428571427,-2.5,3.0,5.5,0,0
3991,2013-02-16,Toulouse,Troyes,2.0,2.0,1,0.0,0.0,0,1.73,5.0,3.5,D,10,14.0,0.1,0.6,2.1,10,-5.0,0.3,0.2,1.5,2013,2,5,0.346,-1.77,1.5,3.27,0,1
3992,2013-03-16,Montpellier,Troyes,1.0,1.0,1,1.0,0.0,1,1.45,8.0,4.0,D,10,7.0,0.3,0.5,1.7,10,3.0,0.2,0.5,1.7,2013,3,5,0.18125,-2.55,4.0,6.55,0,1
3993,2013-03-16,Lille,Evian Thonon Gaillard,1.0,2.0,2,1.0,1.0,0,1.44,8.0,4.1,A,10,5.0,0.1,0.6,1.7,10,3.0,0.5,0.3,1.0,2013,3,5,0.18,-2.6599999999999997,3.9000000000000004,6.5600000000000005,0,0
3994,2013-03-16,Lorient,Brest,4.0,0.0,0,3.0,0.0,1,1.62,6.0,3.6,H,10,-8.0,0.5,0.1,1.1,10,10.0,0.2,0.6,1.9,2013,3,5,0.27,-1.98,2.4,4.38,0,0
3995,2013-03-16,Bastia,Lyon,4.0,1.0,0,1.0,0.0,1,4.0,2.0,3.2,H,10,-5.0,0.2,0.3,1.2,10,-2.0,0.2,0.3,1.2,2013,3,5,2.0,0.7999999999999998,-1.2000000000000002,2.0,0,0
3996,2013-03-16,Reims,Rennes,1.0,0.0,0,1.0,0.0,1,2.88,2.63,3.0,H,10,-6.0,0.6,0.0,1.2,10,6.0,0.3,0.5,1.3,2013,3,5,1.0950570342205324,-0.1200000000000001,-0.3700000000000001,0.3700000000000001,0,0
3997,2013-03-16,Sochaux,Valenciennes,1.0,1.0,1,1.0,0.0,1,2.4,3.1,3.1,D,10,-8.0,0.5,0.0,0.5,10,-7.0,0.2,0.3,1.4,2013,3,5,0.7741935483870968,-0.7000000000000002,0.0,0.7000000000000002,0,1
3998,2012-09-16,Lyon,Ajaccio,2.0,0.0,0,1.0,0.0,1,1.44,7.5,4.2,H,10,-6.0,0.3,0.2,0.9,10,0.0,0.1,0.6,1.2,2012,9,6,0.192,-2.7600000000000002,3.3,6.0600000000000005,0,0
3999,2012-09-16,Rennes,Lorient,1.0,2.0,2,0.0,2.0,2,1.83,4.75,3.25,A,10,1.0,0.2,0.6,1.4,10,-3.0,0.2,0.4,1.2,2012,9,6,0.38526315789473686,-1.42,1.5,2.92,0,0
4000,2012-09-16,Nancy,Marseille,0.0,1.0,2,0.0,0.0,0,3.4,2.25,3.1,A,10,8.0,0.2,0.6,1.6,10,-5.0,0.2,0.3,1.2,2012,9,6,1.511111111111111,0.2999999999999998,-0.8500000000000001,1.15,0,0
4001,2012-11-16,Lorient,Lille,2.0,0.0,0,1.0,0.0,1,3.1,2.4,3.1,H,10,-3.0,0.2,0.2,0.9,10,-5.0,0.7,0.0,1.4,2012,11,4,1.2916666666666667,0.0,-0.7000000000000002,0.7000000000000002,0,0
4002,2012-12-16,St Etienne,Lorient,0.0,2.0,2,0.0,2.0,2,1.73,5.5,3.3,A,10,-2.0,0.3,0.3,1.1,10,-9.0,0.4,0.0,0.5,2012,12,6,0.3145454545454545,-1.5699999999999998,2.2,3.77,0,0
4003,2012-12-16,Paris SG,Lyon,1.0,0.0,0,1.0,0.0,1,1.62,5.5,3.75,H,10,-4.0,0.1,0.5,1.1,10,7.0,0.3,0.5,1.6,2012,12,6,0.29454545454545455,-2.13,1.75,3.88,0,0
4004,2012-12-16,Nancy,Bordeaux,1.0,1.0,1,1.0,0.0,1,3.3,2.25,3.2,D,10,2.0,0.2,0.4,1.3,10,0.0,0.4,0.3,0.9,2012,12,6,1.4666666666666666,0.09999999999999964,-0.9500000000000002,1.0499999999999998,0,1
4005,2013-02-17,Reims,St Etienne,1.0,1.0,1,0.0,1.0,2,4.0,2.05,3.1,D,10,1.0,0.1,0.5,1.3,10,-9.0,0.4,0.1,1.1,2013,2,6,1.9512195121951221,0.8999999999999999,-1.0500000000000003,1.9500000000000002,0,1
4006,2013-02-17,Bordeaux,Lyon,0.0,4.0,2,0.0,1.0,2,2.3,3.4,3.0,A,10,-5.0,0.3,0.2,1.1,10,-7.0,0.2,0.4,1.1,2013,2,6,0.676470588235294,-0.7000000000000002,0.3999999999999999,1.1,0,0
4007,2013-02-17,Sochaux,Paris SG,3.0,2.0,0,1.0,1.0,0,7.5,1.44,4.2,H,10,7.0,0.5,0.4,1.1,10,13.0,0.2,0.5,2.0,2013,2,6,5.208333333333334,3.3,-2.7600000000000002,6.0600000000000005,0,0
4008,2013-03-17,Toulouse,Bordeaux,0.0,0.0,1,0.0,0.0,0,2.4,3.2,3.0,D,10,-8.0,0.2,0.3,1.3,10,5.0,0.1,0.6,1.7,2013,3,6,0.7499999999999999,-0.6000000000000001,0.20000000000000018,0.8000000000000003,0,1
4009,2013-03-17,St Etienne,Paris SG,2.0,2.0,1,1.0,2.0,2,3.0,2.5,3.0,D,10,5.0,0.4,0.4,1.3,10,8.0,0.2,0.7,1.8,2013,3,6,1.2,0.0,-0.5,0.5,0,1
4010,2013-03-17,Nancy,Nice,1.0,0.0,0,1.0,0.0,1,2.9,2.6,3.0,H,10,-9.0,0.3,0.3,0.9,10,8.0,0.2,0.6,1.5,2013,3,6,1.1153846153846154,-0.10000000000000009,-0.3999999999999999,0.3999999999999999,0,0
4011,2012-08-17,Lille,Nancy,1.0,1.0,1,1.0,1.0,0,1.44,8.0,4.0,D,10,6.0,0.2,0.5,1.7,10,-2.0,0.3,0.3,1.0,2012,8,4,0.18,-2.56,4.0,6.5600000000000005,0,1
4012,2012-11-17,Troyes,Nancy,3.0,3.0,1,1.0,3.0,2,2.38,3.25,3.0,D,10,6.0,0.1,0.6,1.8,10,-3.0,0.0,0.6,1.2,2012,11,5,0.7323076923076923,-0.6200000000000001,0.25,0.8700000000000001,0,1
4013,2012-11-17,Valenciennes,Montpellier,1.0,1.0,1,1.0,1.0,0,2.1,3.6,3.25,D,10,-9.0,0.4,0.0,0.5,10,-1.0,0.2,0.3,1.1,2012,11,5,0.5833333333333334,-1.15,0.3500000000000001,1.5,0,1
4014,2012-11-17,Evian Thonon Gaillard,St Etienne,2.0,2.0,1,0.0,2.0,2,3.6,2.1,3.2,D,10,-10.0,0.3,0.1,1.2,10,-1.0,0.2,0.3,1.1,2012,11,5,1.7142857142857142,0.3999999999999999,-1.1,1.5,0,1
4015,2012-11-17,Paris SG,Rennes,1.0,2.0,2,1.0,2.0,2,1.55,6.5,3.8,A,10,-4.0,0.3,0.3,1.1,10,-3.0,0.4,0.2,1.2,2012,11,5,0.23846153846153847,-2.25,2.7,4.95,0,0
4016,2012-11-17,Brest,Bastia,3.0,0.0,0,1.0,0.0,1,2.5,2.9,3.1,H,10,-5.0,0.7,0.0,1.4,10,4.0,0.1,0.6,1.6,2012,11,5,0.8620689655172414,-0.6000000000000001,-0.20000000000000018,0.6000000000000001,0,0
4017,2012-11-17,Ajaccio,Sochaux,0.0,1.0,2,0.0,1.0,2,1.83,4.75,3.25,A,10,9.0,0.2,0.7,1.8,10,5.0,0.5,0.3,1.0,2012,11,5,0.38526315789473686,-1.42,1.5,2.92,0,0
4018,2013-01-18,Lyon,Evian Thonon Gaillard,0.0,0.0,1,0.0,0.0,0,1.36,8.5,4.75,D,10,0.0,0.4,0.3,0.8,10,-7.0,0.2,0.3,1.1,2013,1,4,0.16,-3.3899999999999997,3.75,7.14,0,1
4019,2013-05-18,Montpellier,Lille,0.0,0.0,1,0.0,0.0,0,3.75,1.95,3.5,D,10,15.0,0.2,0.6,2.0,10,1.0,0.4,0.3,1.1,2013,5,5,1.9230769230769231,0.25,-1.55,1.8,0,1
4020,2013-05-18,Nancy,Bastia,1.0,2.0,2,0.0,0.0,0,1.6,6.0,3.75,A,10,1.0,0.3,0.3,1.0,10,16.0,0.1,0.7,2.0,2013,5,5,0.26666666666666666,-2.15,2.25,4.4,0,0
4021,2013-05-18,Paris SG,Brest,3.0,1.0,0,3.0,0.0,1,1.14,19.0,7.5,H,10,2.0,0.5,0.3,0.7,10,-12.0,0.3,0.2,0.6,2013,5,5,0.06,-6.36,11.5,17.86,0,0
4022,2013-05-18,Reims,Lorient,1.0,0.0,0,1.0,0.0,1,2.05,3.8,3.2,H,10,-1.0,0.4,0.2,1.0,10,-7.0,0.3,0.2,1.4,2013,5,5,0.5394736842105263,-1.1500000000000004,0.5999999999999996,1.75,0,0
4023,2013-05-18,Troyes,Bordeaux,1.0,0.0,0,0.0,0.0,0,2.0,3.7,3.4,H,10,-1.0,0.2,0.3,1.2,10,8.0,0.1,0.7,1.6,2013,5,5,0.5405405405405405,-1.4,0.30000000000000027,1.7000000000000002,0,0
4024,2013-05-18,St Etienne,Marseille,2.0,0.0,0,2.0,0.0,1,1.8,4.33,3.6,H,10,-4.0,0.2,0.3,0.9,10,1.0,0.4,0.3,0.9,2013,5,5,0.41570438799076215,-1.8,0.73,2.5300000000000002,0,0
