,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365A,B365D,HTGS,ATGS,HTGC,ATGC,HHGS,AHGS,HHGC,AHGC,HTP,ATP,HM1,AM1,HM2,AM2,HM3,AM3,HM4,AM4,HM5,AM5,MW
160,2025-01-19,Reims,Le Havre,1,1,D,1,0,H,1.62,5.25,4.0,23,13,25,36,12,4,12,15,20,12,L,L,L,L,D,L,D,L,L,L,18
161,2025-01-19,Marseille,Strasbourg,1,1,D,0,1,A,1.57,5.25,4.33,39,30,20,29,17,15,11,10,36,23,W,W,W,W,D,W,W,D,W,L,18
162,2025-01-24,Auxerre,St Etienne,1,1,D,1,1,D,1.91,3.8,3.7,24,17,28,38,13,3,13,21,22,17,L,D,D,L,L,W,D,L,D,L,19
163,2025-01-25,Monaco,Rennes,3,2,H,1,1,D,1.7,4.75,3.9,29,24,20,27,12,12,8,15,31,17,L,L,D,L,L,L,D,W,W,L,19
164,2025-01-25,Strasbourg,Lille,2,1,H,0,1,A,2.75,2.55,3.4,31,28,30,17,16,13,10,9,24,32,D,W,W,D,W,D,W,D,D,W,19
165,2025-01-25,Paris SG,Reims,1,1,D,0,0,D,1.27,9.0,6.5,48,24,16,26,23,13,6,12,46,21,W,D,W,L,W,L,W,D,D,D,19
166,2025-01-26,Le Havre,Brest,0,1,A,0,1,A,3.3,2.35,3.1,14,28,37,31,4,15,16,18,13,25,D,W,L,W,L,L,L,W,L,L,19
167,2025-01-26,Lens,Angers,1,0,H,0,0,D,1.42,7.5,4.33,22,21,18,27,13,8,6,15,27,22,L,W,W,W,L,W,D,L,W,L,19
168,2025-01-26,Nantes,Lyon,1,1,D,0,1,A,3.3,2.1,3.5,21,29,28,22,11,13,12,10,17,29,D,D,D,L,D,W,L,L,W,W,19
169,2025-01-26,Toulouse,Montpellier,1,2,A,0,0,D,1.62,5.25,4.0,19,18,19,43,10,7,8,22,25,12,D,W,L,L,W,L,W,D,L,L,19
170,2025-01-26,Nice,Marseille,2,0,H,1,0,H,2.8,2.45,3.5,36,40,25,21,21,17,11,12,30,37,L,D,W,W,W,W,D,D,W,W,19
171,2025-01-31,Montpellier,Lens,0,2,A,0,1,A,4.33,1.83,3.7,20,23,44,18,7,13,22,6,15,30,W,W,W,L,L,W,L,L,D,D,20
172,2025-02-01,Brest,Paris SG,2,5,A,0,1,A,6.25,1.44,5.0,29,49,31,17,16,23,18,6,28,47,W,D,W,W,W,W,L,W,W,W,20
173,2025-02-01,Monaco,Auxerre,4,2,H,1,2,A,1.33,8.5,5.5,32,25,22,29,13,14,9,14,34,23,W,D,L,L,D,D,L,L,D,D,20
174,2025-02-01,Lille,St Etienne,4,1,H,1,1,D,1.4,8.0,4.5,29,18,19,39,14,4,9,22,32,18,L,D,W,D,D,L,D,W,D,L,20
175,2025-02-02,Toulouse,Nice,1,1,D,0,1,A,2.5,2.75,3.4,20,38,21,25,10,22,8,11,25,33,L,W,D,L,L,W,W,W,W,D,20
176,2025-02-02,Angers,Le Havre,1,1,D,0,0,D,1.95,3.9,3.4,21,14,28,38,8,4,15,17,22,13,L,L,W,D,W,L,W,L,L,L,20
177,2025-02-02,Reims,Nantes,1,2,A,1,1,D,2.15,3.4,3.4,25,22,27,29,13,11,12,13,22,18,D,D,D,D,L,D,L,D,D,L,20
178,2025-02-02,Rennes,Strasbourg,1,0,H,0,0,D,2.05,3.6,3.5,26,33,30,31,13,16,16,11,17,27,L,W,L,D,L,W,L,W,W,W,20
179,2025-02-02,Marseille,Lyon,3,2,H,0,0,D,2.0,3.3,3.9,40,30,23,23,17,14,13,10,37,30,L,D,D,D,W,L,W,W,D,L,20
180,2025-02-07,Nantes,Brest,0,2,A,0,1,A,2.45,3.1,3.1,24,31,30,36,12,16,14,19,21,28,W,L,D,W,D,W,D,W,D,L,21
181,2025-02-07,Paris SG,Monaco,4,1,H,1,1,D,1.38,6.5,5.5,54,36,19,24,24,14,6,11,50,37,W,W,D,W,W,L,W,D,W,L,21
182,2025-02-08,Nice,Lens,2,0,H,1,0,H,2.35,3.1,3.3,39,25,26,18,23,14,11,6,34,33,D,W,W,W,L,L,W,W,W,L,21
183,2025-02-08,Lille,Le Havre,1,2,A,0,1,A,1.36,8.0,5.5,33,15,20,39,15,4,10,17,35,14,W,D,L,L,W,D,D,L,D,L,21
184,2025-02-08,St Etienne,Rennes,0,2,A,0,1,A,3.3,2.15,3.4,19,27,43,30,5,13,23,16,18,20,L,W,D,L,D,L,L,L,W,L,21
185,2025-02-09,Lyon,Reims,4,0,H,1,0,H,1.53,5.75,4.5,32,26,26,29,14,14,10,13,30,22,L,L,D,D,D,D,L,L,W,L,21
186,2025-02-09,Auxerre,Toulouse,2,2,D,0,0,D,3.0,2.35,3.4,27,21,33,22,16,10,15,9,23,26,L,D,D,L,L,D,D,L,L,W,21
187,2025-02-09,Strasbourg,Montpellier,2,0,H,1,0,H,1.75,4.1,4.1,33,20,32,46,16,7,11,23,27,15,L,L,W,W,D,W,W,L,W,L,21
188,2025-02-09,Angers,Marseille,0,2,A,0,0,D,5.5,1.62,4.0,22,43,29,25,8,17,15,13,23,40,D,W,L,L,W,D,W,W,W,W,21
189,2025-02-14,Brest,Auxerre,2,2,D,0,1,A,2.25,3.3,3.3,33,29,36,35,17,16,19,15,31,24,W,D,L,L,W,D,W,L,W,D,22
190,2025-02-15,Marseille,St Etienne,5,1,H,1,0,H,1.25,9.5,6.5,45,19,25,45,17,5,13,24,43,18,W,L,W,L,L,D,D,D,W,L,22
191,2025-02-15,Monaco,Nantes,7,1,H,2,1,H,1.55,6.0,4.2,37,24,28,32,15,12,12,15,37,21,L,L,W,W,W,D,L,D,D,D,22
192,2025-02-15,Toulouse,Paris SG,0,1,A,0,0,D,5.75,1.5,4.75,23,58,24,20,10,25,9,7,27,53,D,W,D,W,L,D,D,W,L,W,22
193,2025-02-16,Montpellier,Lyon,1,4,A,1,1,D,4.75,1.58,4.5,20,36,48,26,7,15,24,10,15,33,L,W,L,L,W,D,W,D,L,L,22
194,2025-02-16,Le Havre,Nice,1,3,A,1,2,A,5.0,1.62,4.0,17,41,40,26,5,24,17,11,17,37,W,W,D,D,L,W,D,L,L,W,22
195,2025-02-16,Lens,Strasbourg,0,2,A,0,0,D,1.72,4.75,3.8,25,35,20,32,14,17,7,11,33,30,L,W,W,L,W,W,L,D,W,W,22
196,2025-02-16,Reims,Angers,0,1,A,0,1,A,2.0,3.9,3.4,26,22,33,31,14,8,14,15,22,23,L,L,L,D,D,L,D,W,L,W,22
197,2025-02-16,Rennes,Lille,0,2,A,0,0,D,2.7,2.7,3.25,29,34,30,22,14,15,16,11,23,35,W,L,W,W,L,L,L,W,L,D,22
198,2025-02-21,Rennes,Reims,1,0,H,1,0,H,2.15,3.4,3.4,29,26,32,34,14,14,16,15,23,22,L,L,W,L,W,L,L,D,L,D,23
199,2025-02-22,Lille,Monaco,2,1,H,2,1,H,2.15,3.1,3.7,36,44,22,29,15,17,11,13,38,40,W,W,L,L,W,W,L,W,W,L,23
200,2025-02-22,St Etienne,Angers,3,3,D,1,2,A,2.4,3.0,3.3,20,23,50,31,5,9,25,15,18,26,L,W,L,L,L,D,D,L,D,W,23
201,2025-02-22,Auxerre,Marseille,3,0,H,1,0,H,5.5,1.55,4.33,31,50,37,26,17,18,15,13,25,46,D,W,D,W,L,W,D,L,L,D,23
202,2025-02-23,Nantes,Lens,3,1,H,1,0,H,3.7,2.05,3.4,25,25,39,22,13,14,17,7,21,33,L,L,L,L,W,W,D,W,D,L,23
203,2025-02-23,Le Havre,Toulouse,1,4,A,0,1,A,4.0,1.95,3.4,18,23,43,25,6,10,19,9,17,27,L,L,W,D,D,D,L,L,D,D,23
204,2025-02-23,Nice,Montpellier,2,0,H,1,0,H,1.38,7.5,5.0,44,21,27,52,26,8,12,25,40,15,W,L,W,L,D,L,W,W,L,W,23
205,2025-02-23,Strasbourg,Brest,0,0,D,0,0,D,2.0,3.6,3.6,37,35,32,38,17,17,11,20,33,32,W,D,W,W,L,L,W,W,D,W,23
206,2025-02-23,Lyon,Paris SG,2,3,A,0,0,D,4.2,1.7,4.33,40,59,27,20,16,25,11,7,36,56,W,W,W,W,L,W,D,D,D,W,23
207,2025-02-28,Monaco,Reims,3,0,H,2,0,H,1.38,7.5,5.0,45,26,31,35,18,14,15,16,40,22,L,L,W,L,L,L,W,L,W,D,24
208,2025-03-01,St Etienne,Nice,1,3,A,1,1,D,5.0,1.67,4.0,23,46,53,27,6,27,27,12,19,43,D,W,L,W,L,W,L,D,D,W,24
209,2025-03-01,Lens,Le Havre,3,4,A,2,2,D,1.38,7.5,5.0,26,19,25,47,14,6,8,20,33,17,L,L,L,L,L,W,W,D,W,L,24
210,2025-03-01,Paris SG,Lille,4,1,H,4,0,H,1.4,7.5,4.75,62,38,22,23,25,17,7,12,59,41,W,W,W,W,W,L,W,W,D,L,24
211,2025-03-02,Lyon,Brest,2,1,H,1,1,D,1.65,5.25,3.9,42,35,30,38,16,17,11,20,36,33,L,D,W,D,W,W,L,L,D,W,24
212,2025-03-02,Angers,Toulouse,0,4,A,0,0,D,3.3,2.35,3.1,26,27,34,26,11,11,16,9,27,30,D,W,W,L,L,D,D,D,L,L,24
213,2025-03-02,Auxerre,Strasbourg,0,1,A,0,0,D,2.8,2.5,3.4,34,37,37,32,18,17,15,11,28,34,W,D,D,W,D,W,L,L,D,W,24
214,2025-03-02,Montpellier,Rennes,0,4,A,0,1,A,3.5,2.1,3.4,21,30,54,32,8,15,26,16,15,26,L,W,L,L,L,W,L,W,W,L,24
215,2025-03-02,Marseille,Nantes,2,0,H,0,0,D,1.4,7.0,5.0,50,28,29,40,18,14,14,17,46,24,L,W,W,L,W,L,W,W,L,D,24
216,2025-03-07,Toulouse,Monaco,1,1,D,0,1,A,3.25,2.15,3.5,31,48,26,31,11,20,9,15,33,43,W,W,W,L,L,W,D,L,D,W,25
217,2025-03-08,Rennes,Paris SG,1,4,A,0,1,A,4.75,1.7,3.9,34,66,32,23,16,29,16,7,29,62,W,W,W,W,L,W,W,W,W,W,25
218,2025-03-08,Lille,Montpellier,1,0,H,0,0,D,1.37,7.5,4.75,39,21,27,58,17,8,16,27,41,15,L,L,W,L,W,L,L,L,W,L,25
219,2025-03-08,Marseille,Lens,0,1,A,0,0,D,1.53,6.0,4.33,52,29,29,29,18,16,14,10,49,33,W,L,L,L,W,L,W,L,W,W,25
220,2025-03-09,Brest,Angers,2,0,H,1,0,H,1.73,5.0,3.6,36,26,40,38,18,11,21,16,33,27,L,L,D,D,D,W,W,L,L,D,25
221,2025-03-09,Le Havre,St Etienne,1,1,D,1,1,D,2.3,3.1,3.4,23,24,50,56,8,7,22,28,20,19,W,L,L,D,L,L,W,L,D,L,25
222,2025-03-09,Nantes,Strasbourg,0,1,A,0,0,D,2.6,2.75,3.25,28,38,42,32,14,17,17,11,24,37,L,W,W,D,L,W,L,W,W,L,25
223,2025-03-09,Reims,Auxerre,0,2,A,0,2,A,2.4,3.0,3.3,26,34,38,38,14,18,18,15,22,28,L,L,L,W,L,D,L,D,L,L,25
224,2025-03-09,Nice,Lyon,0,2,A,0,0,D,2.0,3.5,3.7,49,44,28,31,28,17,13,12,46,39,W,W,W,L,W,W,W,W,D,L,25
225,2025-03-14,Nice,Auxerre,1,1,D,1,0,H,1.57,6.0,3.9,49,36,30,38,28,20,13,15,46,31,L,W,W,L,W,W,W,D,W,D,26
226,2025-03-15,Nantes,Lille,1,0,H,0,0,D,3.6,2.15,3.2,28,40,43,27,14,17,17,16,24,44,L,W,L,L,W,W,L,W,L,L,26
227,2025-03-15,Angers,Monaco,0,2,A,0,0,D,6.5,1.42,4.75,26,49,40,32,11,21,17,15,27,44,L,D,L,W,D,L,W,W,L,L,26
228,2025-03-15,Lens,Rennes,1,0,H,0,0,D,2.05,3.6,3.5,30,35,29,36,16,16,10,17,36,29,W,L,L,W,L,W,L,L,L,W,26
229,2025-03-16,Lyon,Le Havre,4,2,H,1,2,A,1.36,7.0,5.5,46,24,31,51,17,9,12,23,42,21,W,D,W,W,L,L,W,L,W,W,26
230,2025-03-16,Brest,Reims,0,0,D,0,0,D,1.67,5.0,3.9,38,26,40,40,19,14,21,20,36,22,W,L,L,L,D,L,D,L,W,L,26
231,2025-03-16,Montpellier,St Etienne,0,2,A,0,1,A,2.2,3.2,3.5,21,25,59,57,8,8,27,29,15,20,L,D,L,L,L,D,L,L,L,L,26
232,2025-03-16,Strasbourg,Toulouse,2,1,H,0,1,A,2.25,3.25,3.25,39,32,32,27,17,11,11,10,40,34,W,D,W,W,D,W,W,L,W,D,26
233,2025-03-16,Paris SG,Marseille,3,1,H,2,0,H,1.45,6.0,5.0,70,52,24,30,30,18,7,14,65,49,W,L,W,W,W,L,W,W,W,W,26
234,2025-03-28,Strasbourg,Lyon,4,2,H,0,0,D,2.7,2.45,3.6,41,50,33,33,17,18,12,14,43,45,W,W,W,W,W,W,D,L,W,W,27
235,2025-03-29,Reims,Marseille,3,1,H,1,0,H,5.5,1.57,4.2,26,53,40,33,14,18,20,16,23,49,D,L,L,L,L,W,L,L,L,W,27
236,2025-03-29,St Etienne,Paris SG,1,6,A,1,1,D,17.0,1.14,8.5,27,73,57,25,9,32,29,7,23,68,W,W,D,W,L,W,D,W,L,W,27
237,2025-03-29,Monaco,Nice,2,1,H,0,1,A,1.9,3.75,3.9,51,50,32,31,21,29,15,13,47,47,W,D,D,L,W,W,L,W,W,W,27
238,2025-03-30,Toulouse,Brest,2,4,A,0,2,A,2.0,4.1,3.25,33,38,29,40,12,19,10,21,34,37,L,D,D,W,W,L,W,D,L,D,27
239,2025-03-30,Angers,Rennes,0,3,A,0,1,A,4.2,1.82,3.6,26,35,42,37,11,16,17,17,27,29,L,L,L,L,L,W,D,W,W,L,27
240,2025-03-30,Auxerre,Montpellier,1,0,H,0,0,D,1.69,4.5,3.8,37,21,39,61,20,8,16,28,32,15,D,L,W,L,L,L,W,L,D,L,27
241,2025-03-30,Le Havre,Nantes,3,2,H,2,1,H,3.1,2.37,3.2,26,29,55,43,11,14,24,17,21,27,L,W,D,L,W,L,L,W,L,L,27
242,2025-03-30,Lille,Lens,1,0,H,1,0,H,2.0,3.75,3.4,40,31,28,29,17,16,16,10,44,39,L,W,W,W,L,L,W,L,W,L,27
243,2025-04-04,Nice,Nantes,1,2,A,1,2,A,1.5,6.5,4.2,51,31,33,46,30,15,13,19,47,27,L,L,D,W,L,L,W,L,W,W,28
244,2025-04-05,Paris SG,Angers,1,0,H,0,0,D,1.14,19.0,8.0,79,26,26,45,33,11,8,18,71,27,W,L,W,L,W,L,W,L,W,D,28
245,2025-04-05,Brest,Monaco,2,1,H,1,0,H,4.0,1.9,3.6,42,53,42,33,21,21,21,16,40,50,W,W,D,W,W,D,L,W,D,L,28
246,2025-04-05,Lyon,Lille,2,1,H,1,1,D,2.2,3.1,3.6,52,41,37,28,18,18,14,16,45,47,L,W,W,L,W,W,W,L,L,W,28
247,2025-04-06,Lens,St Etienne,1,0,H,0,0,D,1.55,6.0,4.1,31,28,30,63,16,10,11,30,39,23,L,L,W,W,W,D,L,L,L,D,28
248,2025-04-06,Montpellier,Le Havre,0,2,A,0,2,A,2.4,3.0,3.25,21,29,62,57,8,13,28,25,15,24,L,W,L,L,L,D,L,W,L,L,28
249,2025-04-06,Reims,Strasbourg,0,1,A,0,1,A,3.2,2.15,3.6,29,45,41,35,15,17,20,12,26,46,W,W,D,W,L,W,L,W,L,D,28
250,2025-04-06,Rennes,Auxerre,0,1,A,0,0,D,1.85,4.33,3.6,38,38,37,39,17,20,17,16,32,35,W,W,L,D,L,W,W,L,W,W,28
251,2025-04-06,Marseille,Toulouse,3,2,H,1,1,D,1.75,4.5,3.8,54,35,36,33,18,12,17,12,49,34,L,L,L,L,L,D,W,W,L,W,28
252,2025-04-11,Lens,Reims,0,2,A,0,1,A,1.53,6.25,4.1,32,29,30,42,16,15,11,21,42,26,W,L,L,W,W,D,W,L,L,L,29
253,2025-04-12,Monaco,Marseille,3,0,H,1,0,H,2.0,3.4,3.8,54,57,35,38,21,19,17,18,50,52,L,W,W,L,W,L,D,L,W,W,29
254,2025-04-12,Toulouse,Lille,1,2,A,1,2,A,2.8,2.55,3.3,37,42,36,30,13,19,13,17,34,47,L,L,L,W,L,L,D,W,W,L,29
255,2025-04-12,Strasbourg,Nice,2,2,D,0,1,A,2.55,2.75,3.3,46,52,35,35,18,31,12,15,49,47,W,L,W,L,W,D,W,L,W,W,29
256,2025-04-13,St Etienne,Brest,3,3,D,2,3,A,3.5,2.05,3.6,28,44,64,43,10,22,30,21,23,43,L,W,L,W,W,D,D,W,L,L,29
257,2025-04-13,Angers,Montpellier,2,0,H,2,0,H,1.9,4.1,3.5,26,21,46,64,11,8,18,30,27,15,L,L,L,L,L,L,L,L,L,L,29
258,2025-04-13,Le Havre,Rennes,1,5,A,1,3,A,3.5,2.1,3.4,31,38,57,38,15,17,25,17,27,32,W,L,W,W,L,L,D,L,W,W,29
259,2025-04-13,Auxerre,Lyon,1,3,A,0,0,D,3.6,2.0,3.6,39,54,39,38,20,19,16,15,38,48,W,W,W,L,D,W,W,W,L,W,29
260,2025-04-18,Rennes,Nantes,2,1,H,1,0,H,1.8,4.75,3.5,38,33,38,47,17,17,17,20,32,30,L,W,W,L,L,W,L,L,W,L,29
261,2025-04-19,Paris SG,Le Havre,2,1,H,1,0,H,1.13,17.0,9.0,82,32,27,62,34,16,8,28,77,27,W,L,W,W,W,W,W,L,W,D,30
262,2025-04-19,Monaco,Strasbourg,0,0,D,0,0,D,1.57,4.75,4.75,57,48,35,37,22,18,17,13,53,50,W,D,L,W,W,W,W,W,D,W,30
263,2025-04-19,Marseille,Montpellier,5,1,H,1,0,H,1.22,11.0,7.0,57,21,41,66,19,8,19,32,52,15,L,L,W,L,L,L,L,L,L,L,30
264,2025-04-20,Lille,Auxerre,3,1,H,2,0,H,1.5,7.0,4.2,44,40,31,42,21,20,18,16,50,38,W,L,L,W,W,W,L,D,W,W,30
265,2025-04-20,Brest,Lens,1,3,A,1,2,A,2.35,3.1,3.3,47,32,46,32,25,16,23,12,44,42,D,L,W,W,W,L,D,W,W,W,30
266,2025-04-20,Nice,Angers,2,1,H,1,0,H,1.38,8.0,5.0,54,28,37,46,32,13,15,18,48,30,D,W,L,L,L,L,D,L,L,L,30
267,2025-04-20,Reims,Toulouse,1,0,H,1,0,H,3.3,2.25,3.25,31,38,42,38,16,14,21,15,29,34,W,L,L,L,W,L,D,L,L,D,30
268,2025-04-20,St Etienne,Lyon,2,1,H,1,0,H,5.25,1.62,4.2,31,57,67,39,12,19,33,15,24,51,D,W,L,W,L,L,W,W,D,W,30
269,2025-04-22,Nantes,Paris SG,1,1,D,0,1,A,6.25,1.4,5.5,34,82,49,27,17,34,21,8,30,77,L,W,W,W,L,W,W,W,L,W,30
270,2025-04-25,Paris SG,Nice,1,3,A,1,1,D,1.7,4.1,4.5,83,56,28,38,35,33,8,15,78,51,D,W,W,D,W,L,W,L,W,D,31
271,2025-04-26,Strasbourg,St Etienne,3,1,H,1,1,D,1.62,5.0,4.2,48,33,37,68,18,13,13,33,51,27,D,W,D,D,W,L,W,L,W,W,31
272,2025-04-26,Le Havre,Monaco,1,1,D,1,0,H,6.5,1.42,5.0,33,57,64,35,16,22,29,17,27,54,L,D,L,W,W,L,W,W,L,W,31
273,2025-04-26,Lyon,Rennes,4,1,H,3,0,H,1.75,4.1,4.2,58,45,41,40,19,21,16,18,51,38,L,W,W,W,W,L,L,W,W,L,31
274,2025-04-27,Angers,Lille,0,2,A,0,1,A,6.0,1.57,3.9,29,47,48,32,13,23,19,18,30,53,L,W,W,W,L,L,L,W,L,L,31
275,2025-04-27,Lens,Auxerre,0,4,A,0,3,A,1.6,5.5,4.0,35,41,33,45,18,20,13,18,45,38,W,L,L,L,W,W,L,W,W,D,31
276,2025-04-27,Montpellier,Reims,0,0,D,0,0,D,4.5,1.75,3.6,22,32,71,42,8,17,33,21,15,32,L,W,L,W,L,L,L,W,L,D,31
277,2025-04-27,Nantes,Toulouse,0,0,D,0,0,D,2.88,2.45,3.25,35,38,50,39,17,14,22,16,31,34,D,L,L,L,W,L,L,L,W,L,31
278,2025-04-27,Marseille,Brest,4,1,H,3,1,H,1.5,6.0,4.5,62,48,42,49,20,26,19,25,55,44,W,L,L,D,W,W,L,W,L,D,31
279,2025-05-02,Nice,Reims,1,0,H,1,0,H,1.4,7.5,4.75,59,32,39,42,34,17,16,21,54,33,W,D,W,W,D,W,L,L,L,W,32
280,2025-05-03,Strasbourg,Paris SG,2,1,H,2,0,H,2.45,2.6,3.75,51,84,38,31,19,36,14,9,54,78,W,L,D,D,D,W,W,W,W,W,32
281,2025-05-03,Toulouse,Rennes,2,1,H,1,0,H,2.15,3.4,3.4,38,46,39,44,14,21,16,21,35,38,D,L,L,W,L,W,L,L,L,W,32
282,2025-05-03,St Etienne,Monaco,1,3,A,0,1,A,6.5,1.37,5.25,34,58,71,36,14,22,34,18,27,55,L,D,W,D,D,W,L,L,L,W,32
283,2025-05-04,Nantes,Angers,0,1,A,0,0,D,1.9,4.75,3.2,35,29,50,50,17,13,22,20,32,30,D,L,D,L,L,W,W,L,L,L,32
284,2025-05-04,Auxerre,Le Havre,1,2,A,0,0,D,2.1,3.25,3.6,45,34,45,65,23,17,18,29,41,28,W,D,L,L,L,L,W,W,W,W,32
285,2025-05-04,Brest,Montpellier,1,0,H,1,0,H,1.36,7.5,5.25,49,22,53,71,27,8,28,33,44,16,L,D,L,L,D,L,W,L,W,L,32
286,2025-05-04,Lyon,Lens,1,2,A,0,1,A,1.55,5.75,4.33,62,35,42,37,22,18,16,16,54,45,W,L,L,W,W,L,W,W,L,L,32
287,2025-05-04,Lille,Marseille,1,1,D,0,0,D,2.35,3.1,3.25,49,66,32,43,24,23,18,20,56,58,W,W,W,W,W,L,L,W,W,L,32
288,2025-05-10,Angers,Strasbourg,2,1,H,1,1,D,4.2,1.8,3.75,30,53,50,39,13,21,20,14,33,57,W,W,L,W,L,D,W,D,L,W,33
289,2025-05-10,Auxerre,Nantes,1,1,D,1,0,H,2.8,2.45,3.4,46,35,47,51,23,17,18,22,41,32,L,L,W,D,L,D,L,L,W,W,33
290,2025-05-10,Brest,Lille,2,0,H,1,0,H,4.5,1.75,3.8,50,50,53,33,28,24,28,18,47,57,W,D,L,W,L,W,D,W,W,L,33
291,2025-05-10,Le Havre,Marseille,1,3,A,0,0,D,6.0,1.5,4.5,36,67,66,44,17,23,29,20,31,59,W,D,D,W,L,W,L,L,W,W,33
292,2025-05-10,Monaco,Lyon,2,0,H,0,0,D,1.83,3.7,4.2,61,63,37,44,23,22,18,17,58,54,W,L,D,W,D,L,W,W,L,W,33
293,2025-05-10,Montpellier,Paris SG,1,4,A,0,1,A,9.0,1.25,7.0,22,85,72,33,8,36,34,11,16,78,L,L,D,L,L,D,L,W,L,W,33
294,2025-05-10,Reims,St Etienne,0,2,A,0,2,A,2.1,3.2,3.7,32,35,43,74,17,14,22,35,33,27,L,L,D,L,W,W,W,D,L,L,33
295,2025-05-10,Rennes,Nice,2,0,H,1,0,H,3.6,1.95,3.8,47,60,46,39,21,35,22,16,38,57,L,W,L,W,W,W,W,D,L,L,33
296,2025-05-10,Toulouse,Lens,1,1,D,0,0,D,2.25,3.1,3.5,40,37,40,38,15,19,16,16,38,48,W,W,D,L,L,W,L,L,L,W,33
297,2025-05-17,Lens,Monaco,4,0,H,1,0,H,3.9,1.83,4.1,38,63,39,37,19,23,16,18,49,61,D,W,W,W,L,D,W,D,L,W,34
298,2025-05-17,Lille,Reims,2,1,H,1,0,H,1.38,8.5,4.75,50,32,35,45,24,17,19,24,57,33,L,L,D,L,W,D,W,W,W,W,34
299,2025-05-17,Lyon,Angers,2,0,H,0,0,D,1.29,9.0,6.0,63,32,46,51,22,14,17,21,54,36,L,W,L,W,W,L,L,L,W,W,34
300,2025-05-17,Marseille,Rennes,4,2,H,3,1,H,1.75,4.2,3.9,70,49,45,46,23,22,20,22,62,41,W,W,D,L,W,L,W,W,L,W,34
301,2025-05-17,Nantes,Montpellier,3,0,H,2,0,H,1.53,5.5,4.5,36,23,52,76,17,8,23,35,33,16,D,L,L,L,D,D,D,L,L,L,34
302,2025-05-17,Nice,Brest,6,0,H,3,0,H,1.48,6.5,4.5,60,52,41,53,35,29,17,28,57,50,L,W,W,W,W,L,W,L,D,D,34
303,2025-05-17,Paris SG,Auxerre,3,1,H,0,1,A,1.2,13.0,7.0,89,47,34,48,37,24,11,18,81,42,W,D,L,L,L,W,D,L,W,L,34
304,2025-05-17,St Etienne,Toulouse,2,3,A,1,2,A,1.95,3.25,4.2,37,41,74,41,16,15,35,16,30,39,W,D,L,W,L,D,W,L,D,L,34
305,2025-05-17,Strasbourg,Le Havre,2,3,A,1,1,D,1.57,5.0,4.75,54,37,41,69,22,17,15,29,57,31,L,L,W,W,W,D,D,L,D,L,34
